,Demand_MW_mean,Demand_MW_mean_ci_lower,Demand_MW_mean_ci_upper,Solar_MW_mean,Solar_MW_mean_ci_lower,Solar_MW_mean_ci_upper,Wind_MW_mean,Wind_MW_mean_ci_lower,Wind_MW_mean_ci_upper,Coal_MW_mean,Coal_MW_mean_ci_lower,Coal_MW_mean_ci_upper,Hydrocarbons_MW_mean,Hydrocarbons_MW_mean_ci_lower,Hydrocarbons_MW_mean_ci_upper,Water_MW_mean,Water_MW_mean_ci_lower,Water_MW_mean_ci_upper,Nuclear_MW_mean,Nuclear_MW_mean_ci_lower,Nuclear_MW_mean_ci_upper,Biomass_MW_mean,Biomass_MW_mean_ci_lower,Biomass_MW_mean_ci_upper,Import_Positive_MW_mean,Import_Positive_MW_mean_ci_lower,Import_Positive_MW_mean_ci_upper,Export_Positive_MW_mean,Export_Positive_MW_mean_ci_lower,Export_Positive_MW_mean_ci_upper
2024-04-24,6882.660361131784,1071.7137516554194,12693.606970608149,119.58562623366656,0.0,359.6041488154595,0.0,0.0,9774.273383625015,961.8693906613198,499.4701796461597,1424.2686016764799,2250.6173693773735,0.0,5144.619761868853,2960.43653029691,0.0,7856.607171012365,1268.7780631194341,574.145889622062,1963.4102366168063,31.521465370362492,0.0,109.21951339810568,123.29349350934284,0.0,959.8310237817276,855.9209620118714,0.0,2376.3454494859793
2024-04-25,6857.859102291165,1015.2755851286292,12700.4426194537,129.19312772283465,0.0,370.26937832063993,0.0,0.0,9879.092501880636,958.8375235202539,494.29722396188623,1423.3778230786215,2268.016240898232,0.0,5187.093840369767,2950.446764951564,0.0,7888.572396033573,1267.8948610790121,572.2430155963435,1963.5467065616808,33.14507631611033,0.0,111.39280117800158,110.49346788331466,0.0,951.234795786656,850.4988428260514,0.0,2378.442668577052
2024-04-26,6809.584645329787,935.585797023582,12683.583493635993,123.62885501794186,0.0,365.7629324335645,0.0,0.0,10100.95711126051,923.358654873451,456.69599797730467,1390.0213117695973,2272.972678179896,0.0,5216.803004738655,3039.8519765987207,0.0,8019.725467902983,1284.6759284719778,588.0258361406542,1981.3260208033016,33.063393334782724,0.0,111.85478271045329,0.0,0.0,816.8230541189798,958.1384491364162,0.0,2493.4236223583125
2024-04-27,6284.960212219661,379.7165377983538,12190.203886640968,125.9726568227012,0.0,369.1620403665756,0.0,0.0,10212.150695081295,894.6850731361764,425.8975336885012,1363.4726125838515,2217.2337331559906,0.0,5185.603157313175,2998.664871245215,0.0,8019.69523699943,1298.3056836778026,600.656536593879,1995.954830761726,31.50398890233772,0.0,110.83377729299593,0.0,0.0,709.9936909873378,1167.7330110564496,0.0,2710.2805158985057
2024-04-28,5765.085714708404,0.0,11701.448781914634,128.2347750839046,0.0,372.5011264154632,0.0,0.0,10304.091987940816,867.8589752307201,396.94229582239336,1338.775654639047,2146.4291643726174,0.0,5139.226880964763,2913.2997390333517,0.0,7975.349701311945,1294.4893178431487,595.8590412518528,1993.1195944344445,29.62654074025447,0.0,109.49029575985251,0.0,0.0,648.566140924356,1376.9696977270569,0.0,2926.7589054275218
2024-04-29,6593.355593909916,625.4238680487788,12561.287319771054,136.26710764882392,0.0,381.73772176227624,0.0,0.0,10443.253392257186,905.2371566565783,431.8945609588122,1378.5797523543445,2237.903066834766,0.0,5257.150534592483,2945.18669051651,0.0,8052.356962540838,1285.6027092178156,585.9225884077039,1985.2828300279273,31.156404849286435,0.0,111.59178511761998,167.23176052268315,0.0,1027.826970739447,1038.5879320007436,0.0,2598.279787339011
2024-04-30,6821.324160015207,821.8139106830631,12820.83440934735,129.40915896169417,0.0,375.976782409722,0.0,0.0,10637.250236793114,942.5062653745841,466.858765602872,1418.1537651462963,2280.852524310202,0.0,5326.3396344881385,2961.280857443988,0.0,8112.55077317649,1277.1675728184234,576.4541597061777,1977.880985930669,31.899550986138088,0.0,112.9010649111782,178.9897516733961,0.0,1045.4225154239948,955.7446806393297,0.0,2524.139239385219
2024-05-01,6902.632330755944,871.8629903534247,12933.401671158463,120.36824755383508,0.0,368.00399674995776,0.0,0.0,10751.791007095526,961.4896188739012,483.65621506506284,1439.3230226827395,2286.123491053096,0.0,5357.598420237164,2992.6948984568526,0.0,8187.15574020452,1268.3868728257721,566.6528693117702,1970.120876339774,31.23325564481867,0.0,112.79468590840463,113.05897096693292,0.0,984.3177976429683,868.4525444656415,0.0,2444.9001146965966
2024-05-02,6877.803404259398,815.8240390224255,12939.78276949637,129.97544362359724,0.0,378.6606335369868,0.0,0.0,10861.730527406213,958.4577517328353,478.49117743353463,1438.424326032136,2305.3911512169902,0.0,5402.573785603128,3009.325320307713,0.0,8246.643722878063,1267.3560186550324,564.6140029288895,1970.0980343811752,32.85686657992931,0.0,114.97193404956818,100.26171497863902,0.0,975.8805050806521,862.9470379519496,0.0,2447.0979010758188
2024-05-03,6829.519148851479,736.5483389659839,12922.489958736975,124.41145228999576,0.0,374.14642384089916,0.0,0.0,11088.691677381034,922.9788830860324,440.8970431999712,1405.0607229720936,2310.1505762264746,0.0,5432.756974875677,3072.2030280569834,0.0,8351.787201465038,1284.297009784636,580.5563668260878,1988.037652743184,32.775183582632536,0.0,115.4380464407622,0.0,0.0,841.6271234552974,970.5050973114699,0.0,2562.179650737469
2024-05-04,6304.937329326052,181.1292183990563,12428.74544025305,126.75499487807787,0.0,377.5377089051377,0.0,0.0,11204.956140001219,894.3053013487578,410.10477499884644,1378.5058276986692,2252.319863404666,0.0,5400.088279518866,3057.4510659977614,0.0,8379.108977026011,1297.788364424105,593.0579800537442,2002.5187487944659,31.215779133233024,0.0,114.42132183570916,0.0,0.0,734.9553159268037,1180.0199120401523,0.0,2779.1376628579465
2024-05-05,5784.996774556577,0.0,11939.522582436455,129.01735194575457,0.0,380.87029008735647,0.0,0.0,11301.942179622914,867.4792034433015,381.15487654404876,1353.803530342554,2178.36382958417,0.0,5351.072988437796,2945.7428295240234,0.0,8308.959627073124,1294.1216380114124,588.408321847416,1999.8349541754087,29.338330956563514,0.0,113.08224980415261,0.0,0.0,673.6844756658538,1389.1786115578066,0.0,2995.717983405536
2024-05-06,6613.343915434966,427.6650097160291,12799.022821153903,137.0494645073458,0.0,390.0962062664259,0.0,0.0,11446.022417467648,904.8573848691595,416.11932326307783,1393.5954464752413,2266.7967991488053,0.0,5466.29479571525,3003.8811666882298,0.0,8413.061226016773,1285.1053027001085,578.3513481361435,1991.8592572640734,30.86819505539508,0.0,115.18744357843738,157.01000217658884,0.0,1053.0669879204881,1050.7205798724956,0.0,2667.313268413456
2024-05-07,6841.236977897075,624.3843775715231,13058.089578222627,130.19171850092107,0.0,384.326833085458,0.0,0.0,11644.961308016154,942.1264935871653,451.0934667475754,1433.1595204267553,2307.88957191836,0.0,5533.868498347684,2993.815347179619,0.0,8447.571460492489,1276.8101844830014,569.0212880671004,1984.5990808989025,31.61134118710681,0.0,116.50059132927836,168.77024261030465,0.0,1070.8083382485033,967.8027457589033,0.0,2593.2569274381813
2024-05-08,6922.6072868626525,674.8940336504484,13170.320540074856,121.15062037103124,0.0,376.3458865877076,0.0,0.0,11764.4401420281,961.1098470864824,467.8987255126677,1454.3209686602972,2313.08900316571,0.0,5565.266023172898,3051.2982936076523,0.0,8549.12608240824,1267.9078899143203,559.1056256014457,1976.7101542271948,30.945045845278948,0.0,116.39825245664002,102.84161949089855,0.0,1009.8551442690094,880.4376728911036,0.0,2514.1061058401788
2024-05-09,6897.738145939946,619.1984361345785,13176.277855745313,130.75798846070398,0.0,386.99510283688215,0.0,0.0,11879.30144872882,958.0779799454165,462.740373564821,1453.4155863260119,2334.008269866452,0.0,5612.147462260653,3041.950573948183,0.0,8583.146698245924,1267.008052877414,557.1949721265265,1976.8211336283016,32.56865678335587,0.0,118.5797082377567,90.0464331318612,0.0,1001.5703974088083,874.8608394124967,0.0,2516.3939039252864
2024-05-10,6849.467749749881,540.3172601438582,13158.618239355903,125.19383865169645,0.0,382.4734266662715,0.0,0.0,12111.162854182005,922.5991112986136,425.15216257656715,1420.04606002066,2341.4719853476468,0.0,5645.3901569544905,3130.7159753149244,0.0,8715.075026897768,1283.8350734635853,573.0287275913381,1994.6414193358326,32.48697379102256,0.0,119.05018186578565,0.0,0.0,867.4693305316996,982.3491460092139,0.0,2631.5664404688773
2024-05-11,6324.898385083316,0.0,12664.520821234433,127.53752723714733,0.0,385.8579386124455,0.0,0.0,12232.30436142484,893.925529561339,394.36498683302955,1393.4860722896483,2286.3870484582058,0.0,5615.9424892933275,3090.166452619366,0.0,8717.132002813354,1297.4490242795496,585.6490161665713,2009.2490323925279,30.92756934714099,0.0,118.03795345506707,0.0,0.0,760.9492505501228,1191.7957474342118,0.0,2848.6159243012125
2024-05-12,5804.923195528632,0.0,12174.90120192031,129.79974980299673,0.0,389.18429029295874,0.0,0.0,12334.14378249305,867.0994316558828,365.4193856112296,1368.779477700536,2214.2418594014707,0.0,5569.31093948085,3004.165957616127,0.0,8673.5986556568,1293.6754748879744,580.8961434635357,2006.454806312413,29.050121175389393,0.0,116.70349319852996,0.0,0.0,699.8294426048348,1400.8877391310918,0.0,3065.2887589272777
2024-05-13,6633.319908992092,232.56166398556434,13034.07815399862,137.83198627600976,0.0,398.40070519270296,0.0,0.0,12482.961413307876,904.4776130817409,400.3945339982326,1408.560692165249,2302.953903206306,0.0,5685.396045987014,3036.6860597529812,0.0,8752.53465037045,1284.7738573890188,570.9502142507591,1998.5975005272785,30.579985277805047,0.0,118.81264068940686,146.80218882671605,0.0,1079.3258382126792,1062.3644718815717,0.0,2736.9468479672023
2024-05-14,6861.157424470919,429.5915265764943,13292.723322365344,130.97412611470136,0.0,392.6233272625501,0.0,0.0,12686.65931639742,941.7467217997466,435.37729858222195,1448.1161450172713,2342.7699339202586,0.0,5752.259612447356,3052.1492804624604,0.0,8813.430364720263,1276.3786169429752,561.5236935873804,1991.23354029857,31.32313141147411,0.0,120.12988954345633,158.5641100513351,0.0,1097.2060178985798,979.3828419673025,0.0,2662.9645325744214
2024-05-15,6942.580109117284,480.5116077731009,13404.648610461467,121.93313315136746,0.0,384.63516549962867,0.0,0.0,12810.893771231422,960.7300752990637,452.18920071192485,1469.2709498862027,2345.6660463161716,0.0,5781.849053921513,3084.192070932793,0.0,8890.04574256366,1267.5836693503722,551.7108303005664,1983.456508400178,30.656836070059175,0.0,120.03180758884936,92.63709920245873,0.0,1036.3981065898956,891.9553812864541,0.0,2583.892776932751
2024-05-16,6917.66965284871,425.12132344584916,13410.217982251572,131.54040435508907,0.0,395.2773530117561,0.0,0.0,12930.495968937777,957.6982081579978,447.0364509279672,1468.3599653880283,2364.1230460995425,0.0,5826.66889971778,3100.1959324382715,0.0,8950.295650770688,1266.5899918376292,549.7085228605775,1983.471460814681,32.28044700734602,0.0,122.2176721755695,79.84345938693015,0.0,1028.260135111871,886.3175369078242,0.0,2586.2619793787417
2024-05-17,6869.42400259559,346.60807494740493,13392.239930243773,125.9763438034262,0.0,390.7490622961633,0.0,0.0,13167.078674870445,922.2193395111949,409.45313595548714,1434.9855430669027,2369.8471056237036,0.0,5858.491189069901,3163.698019042652,0.0,9057.485702626363,1283.5174633002955,565.6373225409752,2001.3976040596158,32.19876401348803,0.0,122.6926939319265,0.0,0.0,894.30589960351,993.7461791287647,0.0,2701.5171217779343
2024-05-18,6344.848931436883,0.0,12897.80720849738,128.31995015947763,0.0,394.1271816625107,0.0,0.0,13292.920324766932,893.5457577739203,378.67008309647815,1408.4214324513623,2314.3270947537935,0.0,5828.888617473509,3148.323852023314,0.0,9085.60767620137,1297.0434624916038,578.1704354454937,2015.916489537714,30.63935956782303,0.0,121.68513595429118,0.0,0.0,787.9322465925568,1203.13443298414,0.0,2918.6501800587616
2024-05-19,5824.861108925135,0.0,12407.847360220407,130.58224848014765,0.0,397.44804649382297,0.0,0.0,13399.438300262877,866.7196598684641,349.7278642142612,1383.711455522667,2243.1419407658436,0.0,5783.513122932885,3037.2356541835306,0.0,9017.52980949802,1293.3639119484649,573.5053078594391,2013.2225160374905,28.761911394423837,0.0,120.35545067176912,0.0,0.0,726.9582980869568,1412.1693648553442,0.0,3135.407808216318
2024-05-20,6653.285298197891,39.855315173109375,13266.715281222674,138.61441516312348,0.0,406.6555420229105,0.0,0.0,13552.827162276131,904.0978412943222,384.7124054163512,1423.4832771722931,2333.800145590667,0.0,5901.863874530376,3094.7561114974624,0.0,9122.290394881737,1284.3798632521891,563.4778782991021,2005.2818482052762,30.29177549559116,0.0,122.468756622666,136.6047959631783,0.0,1106.5618514933099,1073.5902971032979,0.0,2807.1196101555197
2024-05-21,6881.086010575057,237.1806482047432,13524.991372945371,131.756619296724,0.0,400.87096457983205,0.0,0.0,13761.11644443551,941.366950012328,419.7026261037363,1463.0312739209196,2375.8095584181387,0.0,5971.334624249159,3085.306020571666,0.0,9158.760355211822,1276.0725850204997,554.1333810527855,1998.011788988214,31.034921628530793,0.0,123.79029765281211,148.36797316939538,0.0,1124.5746605171691,990.5540982161073,0.0,2733.2032165437195
2024-05-22,6962.548318159644,288.46368848189377,13636.632947837394,122.71556710093401,0.0,392.876031246137,0.0,0.0,13889.9393309566,960.350303511645,436.52014146145723,1484.180465561833,2380.355811934436,0.0,6003.07390292128,3142.1753821942934,0.0,9261.058927970535,1267.2003811948055,544.2430350998128,1990.157727289798,30.368626286898206,0.0,123.69664979100644,82.442167099836,0.0,1063.9064069784238,903.0732729118083,0.0,2654.2031103233676
2024-05-23,6937.601822669932,233.35209505449893,13641.851550285364,132.3228928732663,0.0,403.51189872397214,0.0,0.0,14014.116519556586,957.3184363705791,431.37203673982674,1483.2648360013313,2399.3607255674046,0.0,6048.990817295538,3133.4391110267943,0.0,9297.085681808818,1266.2890178370237,542.3164480052163,1990.261587668831,31.992237224380755,0.0,125.8870870571258,69.64968294869371,0.0,1055.9099708279343,897.3832416789352,0.0,2656.6467724169065
2024-05-24,6889.383316476144,155.1765835008655,13623.59004945142,126.75878204961626,0.0,398.97741363756916,0.0,0.0,14255.256265136115,921.8395677237762,393.79271059001974,1449.8864248575328,2404.3899950696336,0.0,6080.6672190475,3221.595192777015,0.0,9429.800269838706,1283.1440841045687,558.1714984451531,2008.1166697639842,31.910554230984687,0.0,126.36680865360512,0.0,0.0,922.0975657247001,1004.7608488212094,0.0,2771.9779013371026
2024-05-25,6364.793480003872,0.0,13128.843630452033,129.1024347193389,0.0,402.34978464038966,0.0,0.0,14385.63554030362,893.1659859865016,363.0129249551559,1423.3190470178474,2347.239885586037,0.0,6049.938366379008,3181.652868234617,0.0,9433.889883839493,1296.747112884209,570.774379431606,2022.7198463368118,30.351149785891877,0.0,125.36406204439074,0.0,0.0,815.8654929342322,1214.09919395355,0.0,2989.1881312347405
2024-05-26,5844.806778156214,0.0,12638.587565503272,131.3646903729838,0.0,405.6655354116417,0.0,0.0,14496.671319866535,866.3398880810454,334.07328167978267,1398.606494482308,2274.1135812972825,0.0,6003.055624922436,3095.0472891552963,0.0,9391.174581805444,1292.9997044583556,566.0389657888887,2019.9604431278226,28.4737016130412,0.0,124.03928327999537,0.0,0.0,755.032665918518,1423.0853185984301,0.0,3206.024280223357
2024-05-27,6673.242527576692,0.0,13497.161735744932,139.39689636346833,0.0,414.8648896101246,0.0,0.0,14654.47828317154,903.7180695069035,369.0660529141305,1438.3700860996764,2363.2236622905525,0.0,6120.187507611588,3128.1703686517203,0.0,9472.002738798765,1284.087740818991,556.0767341551898,2012.0987474827923,30.003565714639848,0.0,126.15691616111424,126.41518987374448,0.0,1134.7375498714923,1084.4585208064905,0.0,2877.782769707259
2024-05-28,6901.021856512763,46.92992031921767,13755.11379270631,132.5390642845549,0.0,409.0735874206203,0.0,0.0,14867.204464986407,940.9871782249093,404.0626951846416,1477.911661265177,2404.6081152674556,0.0,6189.3250191533825,3143.0327113832045,0.0,9533.618631573921,1275.7168672383543,546.6664518689166,2004.767282607792,30.746711847846676,0.0,127.48290615240168,138.17930562012833,0.0,1152.8774489982175,1001.3756452920912,0.0,2803.9259219540427
2024-05-29,6982.511222456734,98.53338198692927,13866.48906292654,123.49804544997774,0.0,401.0724987618256,0.0,0.0,15000.46164449179,959.9705317242264,420.88490965677386,1499.0561537916788,2409.629156733194,0.0,6221.8355554635455,3175.6742877593592,0.0,9612.196143205401,1266.9121220345608,536.8361907209639,1996.9880533481576,30.080416506312762,0.0,127.39383724549968,72.25439982950842,0.0,1092.3437574541906,913.8491735242139,0.0,2724.991571563557
2024-05-30,6957.536679432799,43.68064000121012,13871.392718864388,133.10534048789253,0.0,411.70247131952544,0.0,0.0,15129.060774837373,956.9386645831604,415.7406009415271,1498.1367282247938,2429.9862808233606,0.0,6269.445273102605,3191.081448147238,0.0,9673.218155611594,1265.941158853447,534.8469314462191,1997.0353862606748,31.70402744375296,0.0,129.58898062243466,59.46277925586401,0.0,1084.4840741781445,908.1145032554508,0.0,2727.50414350356
2024-05-31,6909.342761120142,0.0,13852.873621560931,127.5412579786933,0.0,407.1623539874039,0.0,0.0,15374.605913468316,921.4597959363575,378.1644590473711,1464.755132825344,2436.722373604127,0.0,6303.235977951363,3255.178158339587,0.0,9782.400921421999,1282.8593548855392,550.757227982495,2014.9614817885836,31.622344450219266,0.0,130.07352503477068,0.0,0.0,950.8089161781929,1015.4484565553682,0.0,2842.9059512589474
2024-06-01,6384.735335524441,0.0,13357.83725891777,129.88488456338848,0.0,410.52937524836017,0.0,0.0,15509.372665583476,892.7862141990829,347.38718236752845,1438.1852460306372,2381.0106444727335,0.0,6274.419105136904,3239.211438028593,0.0,9811.328193306175,1296.4065290259746,563.300306592798,2029.512751459151,30.062940004944323,0.0,129.075703511975,0.0,0.0,844.7139706828316,1224.7441112954432,0.0,3060.188205213237
2024-06-02,5864.757069719011,0.0,12867.318888821355,132.1471642481778,0.0,413.84050261434095,0.0,0.0,15624.777623010308,865.9601162936267,318.4494004344991,1413.4708321527542,2308.5569854113755,0.0,6228.726129219792,3128.7137303922873,0.0,9745.264015789337,1292.7181998939966,558.6155564521765,2026.8208433358168,28.18549183191218,0.0,127.75593692852345,0.0,0.0,784.0179053251499,1433.6884877345888,0.0,3277.097818109407
2024-06-03,6693.194085870625,0.0,13725.616010179843,140.17934809968227,0.0,423.0322630593628,0.0,0.0,15786.860806751993,903.3382977194848,353.4493644022674,1453.227231036702,2397.372763714399,0.0,6346.05965084009,3185.645753407881,0.0,9850.70461783441,1283.7538920890647,548.5973369859333,2018.910447192196,29.7153559333629,0.0,129.87803541951843,116.2314025003472,0.0,1163.819047652824,1095.020863129178,0.0,2948.8976519849903
2024-06-04,6920.963451949353,0.0,13983.281581956671,133.3215364165698,0.0,417.2347958492195,0.0,0.0,16003.88077484156,940.6074064374906,388.4515058536699,1492.7633070213112,2437.647741807971,0.0,6414.559216123449,3176.7820480333116,0.0,9889.088009516441,1275.438307768867,539.2343307194798,2011.6422848182542,30.45850206647323,0.0,131.20860298465817,127.99621957678715,0.0,1182.0810635869786,1011.8980618582372,0.0,2875.0953936372007
2024-06-05,7002.469200437181,0.0,14094.405891309083,124.28049879211638,0.0,409.22797621548244,0.0,0.0,16141.429400025714,959.5907599368077,405.2776050346704,1513.903914838945,2441.177759509576,0.0,6446.002768437202,3233.0670657187165,0.0,9992.140747045425,1266.5845088219717,529.350686362625,2003.8183312813185,29.79220672489795,0.0,131.1242313376054,62.071986525280096,0.0,1121.677295843309,924.3325455042192,0.0,2796.222163132925
2024-06-06,6977.474941098076,0.0,14099.02741507356,133.88781114043007,0.0,419.8525489188043,0.0,0.0,16274.308557645301,956.5588927957417,400.13633614953653,1512.981449441947,2460.2101052098187,0.0,6492.660850049473,3224.913103982707,0.0,10030.120799115943,1265.665288516565,527.4047732960553,2003.9258037370746,31.415817662344576,0.0,133.32418923132025,49.28101126536491,0.0,1113.9499809512517,918.559692372088,0.0,2798.7992501520202
2024-06-07,6929.30072541182,0.0,14080.270677636126,128.3237126838182,0.0,415.3071943982779,0.0,0.0,16524.118388200066,921.0800241489388,362.56266218863084,1479.5973861092468,2466.249646695065,0.0,6526.093268660945,3312.488903723648,0.0,10163.626510349666,1282.5375149245508,543.2640796430925,2021.8109502060092,31.334134668851036,0.0,133.81365580746768,0.0,0.0,980.407851278977,1025.856305512995,0.0,2914.267516360843
2024-06-08,6404.676676947565,0.0,13584.968589164364,130.6673539602586,0.0,418.6693198394544,0.0,0.0,16663.133217146962,892.4064424116642,331.78721993266765,1453.0256648906607,2410.6860214006956,0.0,6497.756401410355,3273.12484082718,0.0,10169.69199149439,1296.1331135016856,555.8467644342184,2036.4194625691528,29.77473022363357,0.0,132.8208507043182,0.0,0.0,874.4459247201078,1235.115444199743,0.0,3131.617687722821
2024-06-09,5884.709623410911,0.0,13094.21412795505,132.9296201101014,0.0,421.9761702843407,0.0,0.0,16782.769276665484,865.580344506208,302.8506645723519,1428.3100244400641,2339.131213653107,0.0,6453.318048229447,3185.943013430995,0.0,10127.795709302158,1292.401705453583,551.1132175012398,2033.690193405926,27.89728205066108,0.0,131.5061806718005,0.0,0.0,813.8825926268555,1444.0241105030482,0.0,3348.596715841126
2024-06-10,6713.142131989854,0.0,13952.251979728968,140.9618164308377,0.0,431.1609112337185,0.0,0.0,16948.996611013063,902.9585259320661,337.85689237491135,1468.060159489221,2429.240864761732,0.0,6572.314446143487,3219.640334925008,0.0,10210.473877780421,1283.4827169041912,541.131940950367,2025.8334928580152,29.42714615216218,0.0,133.6328588216328,106.05196319918906,0.0,1193.7755587285196,1105.3215638925035,0.0,3020.4339076549268
2024-06-11,6940.909158563251,0.0,14209.661831833384,134.10399326029585,0.0,425.3577035177361,0.0,0.0,17170.17717190617,940.2276346500719,372.8637074779681,1507.5915618221757,2470.726245739565,0.0,6642.448499250262,3233.930434992791,0.0,10272.821078105137,1275.1267630549683,531.7231920674976,2018.5303340424389,30.170292285306942,0.0,134.96810927042804,117.81730434893458,0.0,1212.1552057861595,1022.164611352914,0.0,2946.6824366829587
2024-06-12,7022.423158217678,0.0,14320.54977063958,125.06296621877452,0.0,417.34560392139974,0.0,0.0,17311.884260794788,959.210988149389,389.69296311472726,1528.7290131840507,2474.9577504848426,0.0,6675.059926463477,3267.142261659824,0.0,10353.309561520888,1266.315377701676,521.8733082033691,2010.7574471999828,29.50399694374818,0.0,134.8885312149952,51.89357400597048,0.0,1151.877122064234,934.5656974564056,0.0,2867.8667179500935
2024-06-13,6997.416513730092,0.0,14324.918169302178,134.67026881743507,0.0,427.9651548724893,0.0,0.0,17448.911271406952,956.179121008323,384.5540581541659,1527.8041838624802,2493.958646879495,0.0,6722.169756021076,3281.9811571928185,0.0,10415.108557833686,1265.3583272709272,519.8836500965532,2010.8330044453014,31.12760788119523,0.0,137.09339132178684,39.10308096080748,0.0,1144.27813970313,928.7601838730366,0.0,2870.5048716816445
2024-06-14,6949.256544238116,0.0,14305.940137373536,129.1061793428081,0.0,423.4149773352213,0.0,0.0,17702.854679479995,920.7002523615201,346.9822120848338,1494.4182926382064,2499.2808442612836,0.0,6755.356401392803,3346.6441537167343,0.0,10526.228655000701,1282.2702482788563,535.7736788525863,2028.7668177051264,31.04592488769029,0.0,137.5878598540688,0.0,0.0,1010.8651401480092,1036.0248573861893,0.0,2986.03626791726
2024-06-15,6424.618761570183,0.0,13810.395716896524,131.44981234448716,0.0,426.7725579665857,0.0,0.0,17845.98761091541,892.0266706242455,316.2080020973307,1467.8453391511603,2442.6021202115708,0.0,6726.343049719513,3330.1131187088813,0.0,10555.962200492071,1295.8303967823304,548.3144333428863,2043.3463602217744,29.48652044245486,0.0,136.6001439746376,0.0,0.0,905.0324279486522,1245.2527613599307,0.0,3203.4511043915654
2024-06-16,5904.662834883709,0.0,13319.42578691478,133.71208611755313,0.0,430.07549225697073,0.0,0.0,17969.725960620843,865.2005727187893,287.27210723512405,1443.1290382024545,2369.949643234612,0.0,6681.205356404298,3220.1777609993524,0.0,10491.853376081006,1292.1361389879714,543.6087062476518,2040.6635717282911,27.60907226946289,0.0,135.29063723520377,0.0,0.0,844.5980934707974,1454.13088230735,0.0,3420.496326908782
2024-06-17,6733.088338624001,0.0,14177.222582804745,141.74427541530366,0.0,439.2536834844869,0.0,0.0,18139.974009896465,902.5787541446474,322.2837640989792,1482.8737441903156,2459.3677281248456,0.0,6799.845354408812,3276.549392017527,0.0,10597.987981200555,1283.1839310337043,533.5881190847431,2032.7797429826655,29.138936370946944,0.0,137.4219885964923,95.87577302242153,0.0,1224.5789895042387,1115.3984644837744,0.0,3092.3679750673855
2024-06-18,6960.857501421119,0.0,14434.401753788883,134.88645871477172,0.0,433.4451603938865,0.0,0.0,18365.190703989658,939.8478628626532,357.2945114512519,1522.4012142740544,2500.7931790768334,0.0,6870.2456436294,3268.244127527926,0.0,10638.236012722533,1274.8627464949868,524.2052573071904,2025.520235682783,29.88208250407955,0.0,138.76200784331402,107.64150578924841,0.0,1243.0722045424104,1032.2122999955247,0.0,3018.6644202344755
2024-06-19,7042.374159862392,0.0,14545.067694444046,125.84542571267617,0.0,425.42814620255115,0.0,0.0,18510.931967996905,958.8312163619703,374.12627010441986,1543.5361626195208,2505.586735155025,0.0,6903.760920644917,3323.9726486476397,0.0,10742.04838675577,1266.0202323705585,514.3177388460018,2017.7227258951152,29.21578716251441,0.0,138.68730142179314,41.71815109841209,0.0,1182.9159141967284,944.5848188646141,0.0,2939.903437842209
2024-06-20,7017.360875505765,0.0,14549.207998631713,135.4527338025872,0.0,436.04305225310696,0.0,0.0,18651.98324931992,955.7993492209043,368.9891228809548,1542.609575560854,2525.541761309768,0.0,6952.20109988555,3316.373245927565,0.0,10781.927880969753,1265.0957231915513,512.3515038326959,2017.8399425504067,30.839398099960466,0.0,140.89713420105403,28.928018391262505,0.0,1175.441536021688,938.7513685321131,0.0,2942.599978593491
2024-06-21,6969.210161182257,0.0,14530.022895437609,129.88863926907985,0.0,431.488390015929,0.0,0.0,18909.937586382217,920.3204805741015,331.41853092415613,1509.2224302240468,2531.85238319227,0.0,6986.793492298324,3403.3964174563753,0.0,10916.226004611492,1281.9784747921544,528.2054134548464,2035.7515361294625,30.757715106458644,0.0,141.39666820675075,0.0,0.0,1042.154052248458,1045.9887218664526,0.0,3058.1919017986775
2024-06-22,6444.5621670268865,0.0,14034.257868716935,132.23227693131312,0.0,434.8417726582127,0.0,0.0,19057.066978865136,891.6468988368268,300.6450139083687,1482.6487837652849,2475.8439400802745,0.0,6958.901825363583,3364.583058690698,0.0,10924.210492909851,1295.5690795335722,540.7672198391977,2050.370939227947,29.198310661228767,0.0,140.41409893530533,0.0,0.0,936.4470195362292,1255.189908623854,0.0,3275.6688463864307
2024-06-23,5924.615738690702,0.0,13543.089188213586,134.4945464107876,0.0,438.14108547822,0.0,0.0,19184.787005599424,864.8208009313706,271.70927311654543,1457.9323287461957,2403.3213146494377,0.0,6914.361998110342,3276.8524445460034,0.0,10883.13147727092,1291.8474886443041,536.026738595128,2047.6682386934804,27.320862488243115,0.0,139.1098075615318,0.0,0.0,876.1382073977934,1464.04190200989,0.0,3492.77771667673
2024-06-24,6753.033876382727,0.0,14400.66290690875,142.52673966406078,0.0,447.3131778031644,0.0,0.0,19358.93999269756,902.1989823572287,306.7256063890925,1497.672358325365,2492.3091986074824,0.0,7033.008736163562,3311.096642081981,0.0,10967.614905307875,1282.9237857546448,526.0257276328537,2039.8218438764359,28.850726589732904,0.0,141.24590853600822,85.70201077433728,0.0,1256.2036001674492,1125.28393326607,0.0,3164.681780127584
